2017-2018-cic-4,2017-2018-cic-4,cic - Electronic Travel Authorization (eTA),cic - 05,cic - Autorisation de voyage électronique (AVE)
,2016-2017-cic-6,cic - Temporary Resident Visa (TRV),cic - 06,cic - Visa de résident temporarire (VRT)
2017-2018-cic-5,2017-2018-cic-5,cic - Temporary Resident Visa (TRV),cic - 06,cic - Visa de résident temporarire (VRT)
,2016-2017-cic-7,cic - Visitor Record (VR) (In-Canada),cic - 07,cic - Fiche du visiteur (au Canada)
,2017-2018-cic-6,cic - Visitor Record (VR) (In-Canada),cic - 07,cic - Fiche du visiteur (au Canada)
,2016-2017-cic-8,cic - Restoration of status,cic - 08,cic - Rétablissement du statut
,2017-2018-cic-7,cic - Restoration of status,cic - 08,cic - Rétablissement du statut
,2016-2017-cic-9,cic - Temporary Resident Permit (TRP),cic - 09,cic - Permis de résident temporaire (PRT)
,2017-2018-cic-8,cic - Temporary Resident Permit (TRP),cic - 09,cic - Permis de résident temporaire (PRT)
,2016-2017-cic-10,cic - Temporary Resident Permit for Victims of Trafficking in Persons (VTIP TRP),cic - 10,cic - Permis de résident temporaire (PRT) pour les victimes de trafic de personnes
,2017-2018-cic-9,cic - Temporary Resident Permit for Victims of Trafficking in Persons (VTIP TRP),cic - 10,cic - Permis de résident temporaire (PRT) pour les victimes de trafic de personnes
,2016-2017-cic-11,cic - Study Permit,cic - 11,cic - Permis d’études
2017-2018-cic-10,2017-2018-cic-10,cic - Study Permit,cic - 11,cic - Permis d’études
,2016-2017-cic-12,cic - International Experience Canada,cic - 12,cic - Expérience internationale Canada
2017-2018-cic-11,2017-2018-cic-11,cic - International Experience Canada,cic - 12,cic - Expérience internationale Canada
,2016-2017-cic-13,cic - Federal Skilled Worker,cic - 13,cic - Travailleurs qualifiés (fédéral)
2017-2018-cic-12,2017-2018-cic-12,cic - Federal Skilled Worker,cic - 13,cic - Travailleurs qualifiés (fédéral)
,2016-2017-cic-14,cic - Federal Skilled Trades,cic - 14,cic - Travailleurs de métiers spécialisés (fédéral)
2017-2018-cic-13,2017-2018-cic-13,cic - Federal Skilled Trades,cic - 14,cic - Travailleurs de métiers spécialisés (fédéral)
,2016-2017-cic-15,cic - Canadian Experience Class,cic - 15,cic - Catégorie de l’expérience canadienne
2017-2018-cic-14,2017-2018-cic-14,cic - Canadian Experience Class,cic - 15,cic - Catégorie de l’expérience canadienne
,2016-2017-cic-16,cic - Start up visa,cic - 16,cic - Visa pour démarrage d’entreprise
,2017-2018-cic-15,cic - Start up visa,cic - 16,cic - Visa pour démarrage d’entreprise
,2016-2017-cic-17,cic - Immigrant Investor Venture Capital (IIVC),cic - 17,cic - Capital de risque pour les immigrants investisseurs (CRII)
,2017-2018-cic-16,cic - Immigrant Investor Venture Capital (IIVC),cic - 17,cic - Capital de risque pour les immigrants investisseurs (CRII)
,2016-2017-cic-18,cic - Federal Self employed,cic - 18,cic - Travailleurs autonomes (fédéral)
,2017-2018-cic-17,cic - Federal Self employed,cic - 18,cic - Travailleurs autonomes (fédéral)
,2016-2017-cic-19,cic - Live In Caregivers,cic - 19,cic - Aides familiaux résidants
2017-2018-cic-18,2017-2018-cic-18,cic - Live In Caregivers,cic - 19,cic - Aides familiaux résidants
,2016-2017-cic-20,cic - Caring for Children or for People with High Medical Needs,cic - 20,cic - Garde d’enfants ou soins aux personnes ayant des besoins médicaux élevés
,2017-2018-cic-19,cic - Caring for Children or for People with High Medical Needs,cic - 20,cic - Garde d’enfants ou soins aux personnes ayant des besoins médicaux élevés
,2016-2017-cic-21,cic - Quebec Skilled Workers/Trades,cic - 21,cic - Travailleurs qualifiés – Québec
2017-2018-cic-20,2017-2018-cic-20,cic - Quebec Skilled Workers/Trades,cic - 21,cic - Travailleurs qualifiés – Québec
,2016-2017-cic-22,"cic - Quebec Business (Entrepreneur, Investor, Self-employed)",cic - 22,"cic - Gens d’affaires au Québec (entrepreneurs, investisseurs, travailleurs autonomes)"
,2017-2018-cic-21,"cic - Quebec Business (Entrepreneur, Investor, Self-employed)",cic - 22,"cic - Gens d’affaires au Québec (entrepreneurs, investisseurs, travailleurs autonomes)"
,2016-2017-cic-23,cic - Provincial Nominees,cic - 23,cic - Candidats des provinces
2017-2018-cic-22,2017-2018-cic-22,cic - Provincial Nominees,cic - 23,cic - Candidats des provinces
,2016-2017-cic-24,cic - Family Class Priority (FCP),cic - 24,cic - Demandes prioritaires de la catégorie du regroupement familial
2017-2018-cic-23,2017-2018-cic-23,cic - Family Class Priority (FCP),cic - 24,cic - Demandes prioritaires de la catégorie du regroupement familial
,2016-2017-cic-25,cic - Parents and Grandparents (FC4),cic - 25,cic - Parents et grands-parents (CF4)
,2017-2018-cic-24,cic - Parents and Grandparents (FC4),cic - 25,cic - Parents et grands-parents (CF4)
,2016-2017-cic-26,cic - Other Relatives,cic - 26,cic - Autres membres de la famille
,2017-2018-cic-25,cic - Other Relatives,cic - 26,cic - Autres membres de la famille
,2016-2017-cic-27,cic - Spouse or common-law partner in Canada class,cic - 27,cic - Catégorie des époux ou conjoints de fait au Canada
,2017-2018-cic-26,cic - Spouse or common-law partner in Canada class,cic - 27,cic - Catégorie des époux ou conjoints de fait au Canada
,2016-2017-cic-28,cic - TRP Holder,cic - 28,cic - Titulaire d’un PRT
,2017-2018-cic-27,cic - TRP Holder,cic - 28,cic - Titulaire d’un PRT
,2016-2017-cic-29,cic - Humanitarian & Compassionate,cic - 29,cic - Motifs d’ordre humanitaire
,2017-2018-cic-28,cic - Humanitarian & Compassionate,cic - 29,cic - Motifs d’ordre humanitaire
,2016-2017-cic-30,cic - Resettled Refugees,cic - 30,cic - Réfugiés réinstallés
,2017-2018-cic-29,cic - Resettled Refugees,cic - 30,cic - Réfugiés réinstallés
,2016-2017-cic-31,cic - Humanitarian Public Policy,cic - 31,cic - Politique d’intérêt public humanitaire
,2017-2018-cic-30,cic - Humanitarian Public Policy,cic - 31,cic - Politique d’intérêt public humanitaire
,2016-2017-cic-32,cic - Protected Person & Dependants (APR),cic - 32,cic - Personne protégée et personnes à charge (demande de résidence permanente)
,2017-2018-cic-33,cic - Protected Person & Dependants (APR),cic - 32,cic - Personne protégée et personnes à charge (demande de résidence permanente)
,2016-2017-cic-33,cic - In-Canada Asylum,cic - 33,cic - Octroi de l’asile au Canada
,2017-2018-cic-34,cic - In-Canada Asylum,cic - 33,cic - Octroi de l’asile au Canada
,2016-2017-cic-34,cic - Immigration Loan,cic - 34,cic - Prêts aux immigrants
,2017-2018-cic-31,cic - Immigration Loan,cic - 34,cic - Prêts aux immigrants
,2016-2017-cic-35,cic - One-year window,cic - 35,cic - Délai prescrit d’un an
,2017-2018-cic-32,cic - One-year window,cic - 35,cic - Délai prescrit d’un an
,2016-2017-cic-36,cic - Pre-removal Risk Assessment,cic - 36,cic - Examen des risques avant renvoi
,2017-2018-cic-38,cic - Pre-removal Risk Assessment,cic - 36,cic - Examen des risques avant renvoi
,2016-2017-cic-37,cic - The Issuance of Danger Opinion,cic - 37,cic - Émission d’un avis de danger
,2017-2018-cic-35,cic - The Issuance of Danger Opinion,cic - 37,cic - Émission d’un avis de danger
,2016-2017-cic-38,cic - Settlement Transfer Payments,cic - 38,"cic - Paiements de transfert, Programme d’établissement"
2017-2018-cic-36,2017-2018-cic-36,cic - Settlement Transfer Payments,cic - 38,"cic - Paiements de transfert, Programme d’établissement"
,2016-2017-cic-39,cic - Federal Internship for Newcomers (FIN) Program,cic - 39,cic - Programme fédéral de stage pour les nouveaux arrivants (PFSNA)
,2017-2018-cic-37,cic - Federal Internship for Newcomers (FIN) Program,cic - 39,cic - Programme fédéral de stage pour les nouveaux arrivants (PFSNA)
,2016-2017-cic-40,cic - PR Card Renewals & Replacements,cic - 40,cic - Renouvellement et remplacement de carte RP
,2017-2018-cic-39,cic - PR Card Renewals & Replacements,cic - 40,cic - Renouvellement et remplacement de carte RP
,2016-2017-cic-41,cic - Permanent Resident Travel Document,cic - 41,cic - Titre de voyage de résident permanent
,2017-2018-cic-40,cic - Permanent Resident Travel Document,cic - 41,cic - Titre de voyage de résident permanent
,2016-2017-cic-42,cic - Resettlement Assistance (RAP) Transfer Payments: Contributions,cic - 42,cic - Paiements de transfert pour de l’aide au réétablissement : Contributions
2017-2018-cic-41,2017-2018-cic-41,cic - Resettlement Assistance (RAP) Transfer Payments: Contributions,cic - 42,cic - Paiements de transfert pour de l’aide au réétablissement : Contributions
,2016-2017-cic-43,cic - Resettlement Assistance (RAP) Transfer Payments: Income Support,cic - 43,cic - Paiements de transfert pour de l’aide au réétablissement : Soutien du revenu
2017-2018-cic-42,2017-2018-cic-42,cic - Resettlement Assistance (RAP) Transfer Payments: Income Support,cic - 43,cic - Paiements de transfert pour de l’aide au réétablissement : Soutien du revenu
,2016-2017-cic-44,cic - Reimbursement Interim Federal Health (IFH),cic - 44,cic - Remboursement dans le cadre du programme fédéral de santé intérimaire (PFSI)
,2017-2018-cic-43,cic - Reimbursement Interim Federal Health (IFH),cic - 44,cic - Remboursement dans le cadre du programme fédéral de santé intérimaire (PFSI)
,2016-2017-cic-45,cic - Eligibility Certificate for IFH,cic - 45,cic - Certificat d’admissibilité au PFSI
,2017-2018-cic-44,cic - Eligibility Certificate for IFH,cic - 45,cic - Certificat d’admissibilité au PFSI
,2016-2017-cic-46,cic - Medical Surveillance Notification,cic - 46,cic - Notification de la surveillance médicale
,2017-2018-cic-45,cic - Medical Surveillance Notification,cic - 46,cic - Notification de la surveillance médicale
,2016-2017-cic-47,"cic - Grant 5(1), 5(2), 5(4)",cic - 47,"cic - Attribution de citoyenneté 5 (1), 5 (2) et 5 (4)"
2017-2018-cic-46,2017-2018-cic-46,"cic - Grant 5(1), 5(2), 5(4)",cic - 47,"cic - Attribution de citoyenneté 5 (1), 5 (2) et 5 (4)"
,2016-2017-cic-48,cic - Stateless grant 5(5),cic - 48,cic - Attribution de citoyenneté aux personnes apatrides 5(5)
,2017-2018-cic-47,cic - Stateless grant 5(5),cic - 48,cic - Attribution de citoyenneté aux personnes apatrides 5(5)
,2016-2017-cic-49,cic - Adoption 5.1,cic - 49,cic - Adoption 5.1
,2017-2018-cic-48,cic - Adoption 5.1,cic - 49,cic - Adoption 5.1
,2016-2017-cic-50,cic - Resumption 11(1) & 11(2),cic - 50,cic - Réintégration 11(1) et 11(2)
,2017-2018-cic-49,cic - Resumption 11(1) & 11(2),cic - 50,cic - Réintégration 11(1) et 11(2)
,2016-2017-cic-51,cic - Revocation,cic - 51,cic - Révocation
,2017-2018-cic-50,cic - Revocation,cic - 51,cic - Révocation
,2016-2017-cic-52,cic - Renunciation of Citizenship,cic - 52,cic - Répudiation de la citoyenneté
,2017-2018-cic-51,cic - Renunciation of Citizenship,cic - 52,cic - Répudiation de la citoyenneté
,2016-2017-cic-53,cic - Proof of Citizenship,cic - 53,cic - Preuve de citoyenneté
,2017-2018-cic-52,cic - Proof of Citizenship,cic - 53,cic - Preuve de citoyenneté
,2016-2017-cic-54,cic - Recalls of Citizenship Certificate(s),cic - 54,cic - Rappels de certificats de citoyenneté
,2017-2018-cic-53,cic - Recalls of Citizenship Certificate(s),cic - 54,cic - Rappels de certificats de citoyenneté
,2016-2017-cic-55,cic - Search of Records,cic - 55,cic - Recherche de documents
,2017-2018-cic-54,cic - Search of Records,cic - 55,cic - Recherche de documents
,2016-2017-cic-56,"cic - Citizenship Education &  Outreach 
Reaffirmation",cic - 56,"cic - Éducation à la citoyenneté et rayonnement 
Réaffirmation"
,2017-2018-cic-55,"cic - Citizenship Education &  Outreach 
Reaffirmation",cic - 56,"cic - Éducation à la citoyenneté et rayonnement 
Réaffirmation"
,2016-2017-cic-57,cic - Regular Passport,cic - 57,cic - Passeport régulier
2017-2018-cic-56,2017-2018-cic-56,cic - Regular Passport,cic - 57,cic - Passeport régulier
,2016-2017-cic-58,cic - Diplomatic Passport,cic - 58,cic - Passeport diplomatique
,2017-2018-cic-57,cic - Diplomatic Passport,cic - 58,cic - Passeport diplomatique
,2016-2017-cic-59,cic - Special Passport,cic - 59,cic - Passeport spécial
,2017-2018-cic-58,cic - Special Passport,cic - 59,cic - Passeport spécial
,2016-2017-cic-60,cic - Certificate of Identity,cic - 60,cic - Certificat d’identité
2017-2018-cic-59,2017-2018-cic-59,cic - Certificate of Identity,cic - 60,cic - Certificat d’identité
,2016-2017-cic-61,cic - Refugee Travel Document,cic - 61,cic - Titre de voyage pour réfugiés
2017-2018-cic-60,2017-2018-cic-60,cic - Refugee Travel Document,cic - 61,cic - Titre de voyage pour réfugiés
,2016-2017-cic-62,cic - Emergency travel document,cic - 62,cic - Titre de voyage d’urgence
2017-2018-cic-61,2017-2018-cic-61,cic - Emergency travel document,cic - 62,cic - Titre de voyage d’urgence
,2016-2017-cic-63,cic - Visa facilitation for Official Travel,cic - 63,cic - Facilitation de l’octroi des visas pour les voyages officiels
,2017-2018-cic-62,cic - Visa facilitation for Official Travel,cic - 63,cic - Facilitation de l’octroi des visas pour les voyages officiels
,2016-2017-cic-64,"cic - Addition of a special stamp in a  
passport or other travel document",cic - 64,cic - Ajout d’une estampille spéciale sur le passeport ou un autre titre de voyage
2017-2018-cic-63,2017-2018-cic-63,"cic - Addition of a special stamp in a  
passport or other travel document",cic - 64,cic - Ajout d’une estampille spéciale sur le passeport ou un autre titre de voyage
,2016-2017-cic-65,"cic - Addition of an observation in a   
passport or other travel document",cic - 65,"cic - Ajout d’une observation sur un 
passeport ou un autre titre de voyage"
,2017-2018-cic-64,"cic - Addition of an observation in a   
passport or other travel document",cic - 65,"cic - Ajout d’une observation sur un 
passeport ou un autre titre de voyage"
,2016-2017-cic-66,"cic - Certifying true copies of part of a 
passport or another travel document",cic - 66,"cic - Certifier les copies conformes d’une partie d’un 
passeport ou d’un autre titre de voyage"
2017-2018-cic-65,2017-2018-cic-65,"cic - Certifying true copies of part of a 
passport or another travel document",cic - 66,"cic - Certifier les copies conformes d’une partie d’un 
passeport ou d’un autre titre de voyage"
,2016-2017-cic-67,cic - Verification of Status,cic - 67,cic - Vérification du statut
,2017-2018-cic-66,cic - Verification of Status,cic - 67,cic - Vérification du statut
,2016-2017-cic-68,cic - Amendments to historical records or of valid TR documents,cic - 68,cic - Modifications apportées à des dossiers historiques ou à des documents de résident temporaire valides
,2017-2018-cic-67,cic - Amendments to historical records or of valid TR documents,cic - 68,cic - Modifications apportées à des dossiers historiques ou à des documents de résident temporaire valides
,2016-2017-cic-69,cic - Determination of Rehabilitation for criminality or serious criminality,cic - 69,cic - Décision sur la réadaptation dans les cas de criminalité ou de grande criminalité
,2017-2018-cic-68,cic - Determination of Rehabilitation for criminality or serious criminality,cic - 69,cic - Décision sur la réadaptation dans les cas de criminalité ou de grande criminalité
,2016-2017-cic-70,cic - Renunciation of Permanent Residency,cic - 70,cic - Renonciation au statut de résident permanent
,2017-2018-cic-69,cic - Renunciation of Permanent Residency,cic - 70,cic - Renonciation au statut de résident permanent
,2016-2017-cic-71,cic - Authorization to return to Canada,cic - 71,cic - Autorisation de revenir au Canada
,2017-2018-cic-70,cic - Authorization to return to Canada,cic - 71,cic - Autorisation de revenir au Canada
,2016-2017-cic-72,cic - IRCC Web Validation Portal - Internal (GOC) and External (Provinces/Territories),cic - 72,cic - Portail de validation du site Web d’IRCC – Interne (gouvernement canadien) et externe (provinces et territoires)
,2017-2018-cic-71,cic - IRCC Web Validation Portal - Internal (GOC) and External (Provinces/Territories),cic - 72,cic - Portail de validation du site Web d’IRCC – Interne (gouvernement canadien) et externe (provinces et territoires)
,2016-2017-cic-73,cic - Global Assistance to Irregular Migrants   (GAIM),cic - 73,cic - Aide mondiale aux migrants irréguliers (AMMI)
,2017-2018-cic-72,cic - Global Assistance to Irregular Migrants   (GAIM),cic - 73,cic - Aide mondiale aux migrants irréguliers (AMMI)
,2016-2017-cic-74,cic - Access to Information,cic - 74,cic - Accès à l’information
2017-2018-cic-73,2017-2018-cic-73,cic - Access to Information,cic - 74,cic - Accès à l’information
,2016-2017-cic-75,cic - Privacy,cic - 75,cic - Protection des renseignements personnels
2017-2018-cic-74,2017-2018-cic-74,cic - Privacy,cic - 75,cic - Protection des renseignements personnels
,2016-2017-cic-76,"cic - Immigration Representatives Query 
Service",cic - 76,"cic - Service de consultation des 
représentants en immigration"
,2017-2018-cic-75,"cic - Immigration Representatives Query 
Service",cic - 76,"cic - Service de consultation des 
représentants en immigration"
,2017-2018-cic-76,cic - Global Skills Strategy,cic - 976,cic - Stratégie en matière de compétences mondiales
,2017-2018-cic-77,cic - Atlantic Immigration Pilot,cic - 977,cic - Programme pilote d’immigration au Canada atlantique
,2016-2017-cra-arc-1,cra-arc - T1  Income Tax Return Filing,cra-arc - 01,cra-arc - Déclaration d'impôt sur le revenu T1
2017-2018-cra-arc-001,2017-2018-cra-arc-001,cra-arc - T1  Income Tax Return Filing,cra-arc - 01,cra-arc - Déclaration d'impôt sur le revenu T1
,2016-2017-cra-arc-2,cra-arc - Authorize a Representative,cra-arc - 02,cra-arc - Autoriser un Représentant
2017-2018-cra-arc-002,2017-2018-cra-arc-002,cra-arc - Authorize a Representative,cra-arc - 02,cra-arc - Autoriser un Représentant
,2016-2017-cra-arc-3,cra-arc - GST/HST Return Filing,cra-arc - 03,cra-arc - La Production d'une Déclaration de la TPS/TVH
2017-2018-cra-arc-003,2017-2018-cra-arc-003,cra-arc - GST/HST Return Filing,cra-arc - 03,cra-arc - La Production d'une Déclaration de la TPS/TVH
,2016-2017-cra-arc-4,cra-arc - GST/HST Rulings,cra-arc - 04,cra-arc - Décisions en Matière de TPS/TVH
2017-2018-cra-arc-004,2017-2018-cra-arc-004,cra-arc - GST/HST Rulings,cra-arc - 04,cra-arc - Décisions en Matière de TPS/TVH
,2016-2017-cra-arc-5,cra-arc - T2 Corporation Income Tax Return Filing,cra-arc - 05,cra-arc - Déclaration de revenus des sociétés T2
2017-2018-cra-arc-005,2017-2018-cra-arc-005,cra-arc - T2 Corporation Income Tax Return Filing,cra-arc - 05,cra-arc - Déclaration de revenus des sociétés T2
,2016-2017-cra-arc-6,cra-arc - Excise Duty / Tax Return Filing,cra-arc - 06,cra-arc - Droits d'Accise / Production des Déclarations de Revenus
2017-2018-cra-arc-006,2017-2018-cra-arc-006,cra-arc - Excise Duty / Tax Return Filing,cra-arc - 06,cra-arc - Droits d'Accise / Production des Déclarations de Revenus
,2016-2017-cra-arc-7,cra-arc - Income Tax Rulings,cra-arc - 07,cra-arc - Décisions en Impôt
2017-2018-cra-arc-007,2017-2018-cra-arc-007,cra-arc - Income Tax Rulings,cra-arc - 07,cra-arc - Décisions en Impôt
,2016-2017-cra-arc-8,cra-arc - Charity Information Return Filing,cra-arc - 08,cra-arc - Déclaration de renseignements des organismes de bienfaisance
2017-2018-cra-arc-008,2017-2018-cra-arc-008,cra-arc - Charity Information Return Filing,cra-arc - 08,cra-arc - Déclaration de renseignements des organismes de bienfaisance
,2016-2017-cra-arc-9,cra-arc - Partnership Information Return Filing,cra-arc - 09,cra-arc - Une Déclaration de Renseignements des Sociétés de Personnes
2017-2018-cra-arc-009,2017-2018-cra-arc-009,cra-arc - Partnership Information Return Filing,cra-arc - 09,cra-arc - Une Déclaration de Renseignements des Sociétés de Personnes
,2016-2017-cra-arc-10,cra-arc - Canada child benefit (CCB)  applications,cra-arc - 10,cra-arc - Les Versements d'Allocation Canadienne pour Enfants (ACE)
2017-2018-cra-arc-010,2017-2018-cra-arc-010,cra-arc - Canada child benefit (CCB)  applications,cra-arc - 10,cra-arc - Les Versements d'Allocation Canadienne pour Enfants (ACE)
,2016-2017-cra-arc-11,cra-arc - GST/HST credit payments,cra-arc - 11,cra-arc - Les Versements du Crédit pour la TPS/TVH
2017-2018-cra-arc-011,2017-2018-cra-arc-011,cra-arc - GST/HST credit payments,cra-arc - 11,cra-arc - Les Versements du Crédit pour la TPS/TVH
,2016-2017-cra-arc-12,cra-arc - Children's Special Allowances (CSA)  applications,cra-arc - 12,cra-arc - Les Versements d'Allocations Spéciales pour Enfants (ASE)
2017-2018-cra-arc-012,2017-2018-cra-arc-012,cra-arc - Children's Special Allowances (CSA)  applications,cra-arc - 12,cra-arc - Les Versements d'Allocations Spéciales pour Enfants (ASE)
,2016-2017-cra-arc-13,cra-arc - Working income tax benefit (WITB) advance payments,cra-arc - 13,cra-arc - Les Versements Anticipés de la Prestation Fiscale pour le Revenu de Travail (PFRT)
2017-2018-cra-arc-013,2017-2018-cra-arc-013,cra-arc - Working income tax benefit (WITB) advance payments,cra-arc - 13,cra-arc - Les Versements Anticipés de la Prestation Fiscale pour le Revenu de Travail (PFRT)
,2016-2017-cra-arc-14,cra-arc - Provincial and territorial tax credit payments,cra-arc - 14,cra-arc - Paiements de crédits d'impôt provinciaux et territoriaux
2017-2018-cra-arc-014,2017-2018-cra-arc-014,cra-arc - Provincial and territorial tax credit payments,cra-arc - 14,cra-arc - Paiements de crédits d'impôt provinciaux et territoriaux
,2016-2017-cra-arc-15,cra-arc - Provincial and territorial child benefit program payments,cra-arc - 15,cra-arc - Paiements provinciaux et territoriaux pour les programmes de prestations pour enfants
2017-2018-cra-arc-015,2017-2018-cra-arc-015,cra-arc - Provincial and territorial child benefit program payments,cra-arc - 15,cra-arc - Paiements provinciaux et territoriaux pour les programmes de prestations pour enfants
,2016-2017-cra-arc-16,cra-arc - Formal Review Request (Appeals),cra-arc - 16,cra-arc - Demande de vérification officielle (Appels)
2017-2018-cra-arc-016,2017-2018-cra-arc-016,cra-arc - Formal Review Request (Appeals),cra-arc - 16,cra-arc - Demande de vérification officielle (Appels)
,2016-2017-cra-arc-17,cra-arc - Trust Income Tax Return Filing,cra-arc - 17,cra-arc - Dépôt des déclarations de revenus des fiducies
2017-2018-cra-arc-017,2017-2018-cra-arc-017,cra-arc - Trust Income Tax Return Filing,cra-arc - 17,cra-arc - Dépôt des déclarations de revenus des fiducies
,2016-2017-cra-arc-18,cra-arc - Business Number (BN) Registration,cra-arc - 18,cra-arc - Inscription d'un Numéro d'Entreprise (NE)
2017-2018-cra-arc-018,2017-2018-cra-arc-018,cra-arc - Business Number (BN) Registration,cra-arc - 18,cra-arc - Inscription d'un Numéro d'Entreprise (NE)
,2016-2017-cra-arc-19,cra-arc - Access to Information and Privacy,cra-arc - 19,cra-arc - Accès à l'information et à la protection des renseignements personnels
2017-2018-cra-arc-019,2017-2018-cra-arc-019,cra-arc - Access to Information and Privacy,cra-arc - 19,cra-arc - Accès à l'information et à la protection des renseignements personnels
,2016-2017-csps-efpc-1,csps-efpc - Learning Services,csps-efpc - 01,csps-efpc - Services d'apprentissage
2017-2018-csps-efpc-1,2017-2018-csps-efpc-1,csps-efpc - Learning Services,csps-efpc - 01,csps-efpc - Services d'apprentissage
,2016-2017-csps-efpc-2,csps-efpc - Enterprise Requested Delivery,csps-efpc - 02,csps-efpc - Demandes de livraison en organisation
,2017-2018-csps-efpc-2,csps-efpc - Enterprise Requested Delivery,csps-efpc - 02,csps-efpc - Demandes de livraison en organisation
,2016-2017-esdc-edsc-1,esdc-edsc - Old Age Security (OAS) Benefits,esdc-edsc - 01,esdc-edsc - Prestations de la Sécurité de la vieillesse
2017-2018-esdc-edsc-03,2017-2018-esdc-edsc-03,esdc-edsc - Old Age Security (OAS) Benefits,esdc-edsc - 01,esdc-edsc - Prestations de la Sécurité de la vieillesse
,2016-2017-esdc-edsc-2,"esdc-edsc - Canada Pension Plan (CPP) Benefits 
(includes: Retirement, Post-Retirement, Disability, Death, and Survivors' Benefits)",esdc-edsc - 02,"esdc-edsc - Prestations du Régime de pensions du Canada (RPC) (comprennent les prestations de retraite, d'après-retraite, d'invalidité, de décès et de survivant)"
,2016-2017-esdc-edsc-3,esdc-edsc - Employment Insurance (EI) Benefits,esdc-edsc - 03,esdc-edsc - Prestations d’assurance-emploi
2017-2018-esdc-edsc-04,2017-2018-esdc-edsc-04,esdc-edsc - Employment Insurance (EI) Benefits,esdc-edsc - 03,esdc-edsc - Prestations d’assurance-emploi
,2016-2017-esdc-edsc-4,esdc-edsc - Employment Insurance Premium Reduction,esdc-edsc - 04,esdc-edsc - Réduction du taux de cotisation à l’assurance-emploi
,2017-2018-esdc-edsc-05,esdc-edsc - Employment Insurance Premium Reduction,esdc-edsc - 04,esdc-edsc - Réduction du taux de cotisation à l’assurance-emploi
,2016-2017-esdc-edsc-5,esdc-edsc - Supplemental Unemployment Benefit,esdc-edsc - 05,esdc-edsc - Prestations supplémentaires de chômage
,2017-2018-esdc-edsc-06,esdc-edsc - Supplemental Unemployment Benefit,esdc-edsc - 05,esdc-edsc - Prestations supplémentaires de chômage
,2016-2017-esdc-edsc-6,esdc-edsc - General Inquiry and Referral Telephone Service  (1-800 O Canada),esdc-edsc - 06,esdc-edsc - Demande de renseignements généraux et service d’aiguillage par téléphone (1-800 O Canada)
2017-2018-esdc-edsc-07,2017-2018-esdc-edsc-07,esdc-edsc - General Inquiry and Referral Telephone Service  (1-800 O Canada),esdc-edsc - 06,esdc-edsc - Demande de renseignements généraux et service d’aiguillage par téléphone (1-800 O Canada)
,2016-2017-esdc-edsc-7,esdc-edsc - Canada.ca Website,esdc-edsc - 07,esdc-edsc - Site Web Canada.ca
2017-2018-esdc-edsc-08,2017-2018-esdc-edsc-08,esdc-edsc - Canada.ca Website,esdc-edsc - 07,esdc-edsc - Site Web Canada.ca
,2016-2017-esdc-edsc-8,esdc-edsc - Canadian Passport,esdc-edsc - 08,esdc-edsc - Passeport canadien
2017-2018-esdc-edsc-09,2017-2018-esdc-edsc-09,esdc-edsc - Canadian Passport,esdc-edsc - 08,esdc-edsc - Passeport canadien
,2016-2017-esdc-edsc-9,esdc-edsc - Office for Client Satisfaction,esdc-edsc - 09,esdc-edsc - Bureau de la satisfaction des clients
2017-2018-esdc-edsc-11,2017-2018-esdc-edsc-11,esdc-edsc - Office for Client Satisfaction,esdc-edsc - 09,esdc-edsc - Bureau de la satisfaction des clients
,2016-2017-esdc-edsc-10,esdc-edsc - In Person Awareness Building and Information Service,esdc-edsc - 10,esdc-edsc - Service de renseignements en personne
,2017-2018-esdc-edsc-10,esdc-edsc - In Person Awareness Building and Information Service,esdc-edsc - 10,esdc-edsc - Service de renseignements en personne
,2016-2017-esdc-edsc-11,esdc-edsc - Administration of Grants and Contributions (Gs&Cs) for Employment and Social Development Programs,esdc-edsc - 11,esdc-edsc - Administration des subventions et contributions (S et C) pour les programmes d’Emploi et Développement social
2017-2018-esdc-edsc-14,2017-2018-esdc-edsc-14,esdc-edsc - Administration of Grants and Contributions (Gs&Cs) for Employment and Social Development Programs,esdc-edsc - 11,esdc-edsc - Administration des subventions et contributions (S et C) pour les programmes d’Emploi et Développement social
,2016-2017-esdc-edsc-12,esdc-edsc - Labour Market Impact Assessments (related to Temporary Foreign Worker Program (TFWP)),esdc-edsc - 12,esdc-edsc - Études d’impact sur le marché du travail (en rapport avec le Programme des travailleurs étrangers temporaires (PTET))
2017-2018-esdc-edsc-13,2017-2018-esdc-edsc-13,esdc-edsc - Labour Market Impact Assessments (related to Temporary Foreign Worker Program (TFWP)),esdc-edsc - 12,esdc-edsc - Études d’impact sur le marché du travail (en rapport avec le Programme des travailleurs étrangers temporaires (PTET))
,2016-2017-esdc-edsc-13,esdc-edsc - Labour Market Impact Assessment,esdc-edsc - 13,esdc-edsc - Études d’impact sur le marché du travail
,2017-2018-esdc-edsc-16,esdc-edsc - Labour Market Impact Assessment,esdc-edsc - 13,esdc-edsc - Études d’impact sur le marché du travail
,2016-2017-esdc-edsc-14,esdc-edsc - Job Bank - Find a Job,esdc-edsc - 14,esdc-edsc - Guichet-Emplois– Trouver un emploi
2017-2018-esdc-edsc-17,2017-2018-esdc-edsc-17,esdc-edsc - Job Bank - Find a Job,esdc-edsc - 14,esdc-edsc - Guichet-Emplois– Trouver un emploi
